seed,initial_bias,initial_bias_spread,initial_weights_spread,initial_unitaries_spread,hparams/epoch,hparams/validate_best
499.0,1.5708,1.0,0.1,10.0,999.0,0.016945481300354004
9736.0,1.5708,0.0,0.01,0.1,370.0,0.0009417533874511719
9736.0,1.5708,0.0,0.1,0.1,430.0,0.0009081065654754639
499.0,1.5708,0.01,10.0,10.0,999.0,0.0011789202690124512
499.0,1.5708,1.0,10.0,1.0,999.0,0.002063661813735962
9736.0,1.5708,0.0,0.0,10.0,170.0,0.0009546875953674316
9736.0,1.5708,0.1,0.01,0.1,280.0,0.0009349286556243896
499.0,1.5708,10.0,0.1,0.1,999.0,0.41238492727279663
9736.0,1.5708,0.01,0.1,0.01,320.0,0.000835716724395752
9736.0,1.5708,0.1,0.1,0.01,520.0,0.0009543299674987793
7262.0,1.5708,0.01,10.0,10.0,999.0,0.0018464326858520508
9736.0,1.5708,0.1,10.0,0.0,460.0,0.0009636878967285156
9736.0,1.5708,0.1,1.0,0.0,320.0,0.0009978711605072021
499.0,1.5708,10.0,0.0,10.0,390.0,0.0009486079216003418
499.0,1.5708,1.0,0.0,10.0,510.0,0.0008689165115356445
9736.0,1.5708,0.0,10.0,0.1,350.0,0.0009924769401550293
9736.0,1.5708,0.0,0.01,1.0,430.0,0.0009472668170928955
9736.0,1.5708,0.0,1.0,1.0,999.0,0.0014348626136779785
9736.0,1.5708,0.1,0.01,1.0,170.0,0.0007743239402770996
9736.0,1.5708,0.01,0.0,0.1,170.0,0.0008298754692077637
9736.0,1.5708,0.01,0.01,1.0,320.0,0.0009891390800476074
499.0,1.5708,0.1,1.0,10.0,630.0,0.0009889602661132812
9736.0,1.5708,0.0,0.1,1.0,520.0,0.0009038448333740234
9736.0,1.5708,0.01,0.1,0.1,620.0,0.0009870827198028564
9736.0,1.5708,0.1,0.0,0.01,210.0,0.000970304012298584
9736.0,1.5708,1.0,0.0,0.0,999.0,0.054630130529403687
499.0,1.5708,0.1,10.0,1.0,999.0,0.0010588765144348145
9736.0,1.5708,0.1,1.0,0.01,360.0,0.0009700357913970947
9736.0,1.5708,1.0,0.01,0.0,999.0,0.9353795647621155
9736.0,1.5708,0.01,1.0,0.1,540.0,0.0009495913982391357
9736.0,1.5708,0.01,10.0,0.1,660.0,0.0009744763374328613
9736.0,1.5708,0.01,0.0,1.0,200.0,0.0009826421737670898
9736.0,1.5708,0.0,10.0,1.0,999.0,0.0010970234870910645
9736.0,1.5708,1.0,0.1,0.0,830.0,0.0009759664535522461
9736.0,1.5708,0.01,0.01,10.0,190.0,0.0008898377418518066
9736.0,1.5708,0.0,0.01,10.0,490.0,0.0009018480777740479
9736.0,1.5708,0.1,10.0,0.01,250.0,0.0009608268737792969
499.0,1.5708,1.0,1.0,10.0,999.0,0.0016498267650604248
9736.0,1.5708,0.1,0.0,0.1,170.0,0.0009521245956420898
9736.0,1.5708,10.0,0.01,0.0,999.0,0.4275568723678589
9736.0,1.5708,10.0,0.1,0.0,999.0,0.4063437581062317
9736.0,1.5708,0.01,0.0,10.0,230.0,0.0009996592998504639
9736.0,1.5708,0.1,0.0,1.0,240.0,0.00090789794921875
9736.0,1.5708,0.1,10.0,0.1,390.0,0.0009439289569854736
9736.0,1.5708,10.0,1.0,0.0,890.0,0.0009949803352355957
9736.0,1.5708,0.0,0.1,10.0,540.0,0.0009015500545501709
499.0,1.5708,10.0,0.1,1.0,999.0,0.41296839714050293
499.0,1.5708,1.0,10.0,10.0,999.0,0.0009751021862030029
9736.0,1.5708,10.0,10.0,0.0,470.0,0.0009948015213012695
9736.0,1.5708,0.01,0.1,1.0,410.0,0.0009532570838928223
9736.0,1.5708,0.01,1.0,1.0,999.0,0.001146942377090454
9736.0,1.5708,0.1,0.0,10.0,370.0,0.0009745955467224121
6654.0,1.5708,0.0,0.0,0.0,200.0,0.0009098649024963379
9736.0,1.5708,0.01,10.0,1.0,690.0,0.0009351670742034912
9736.0,1.5708,10.0,0.0,0.01,999.0,0.0010429322719573975
9736.0,1.5708,0.1,10.0,1.0,999.0,0.004043936729431152
9736.0,1.5708,1.0,0.1,0.01,660.0,0.000980079174041748
6654.0,1.5708,0.0,0.1,0.0,410.0,0.0009759664535522461
9736.0,1.5708,1.0,10.0,0.01,710.0,0.0009956955909729004
6654.0,1.5708,0.0,0.0,0.01,170.0,0.0009924769401550293
9736.0,1.5708,1.0,0.0,0.01,600.0,0.0009962916374206543
6654.0,1.5708,0.0,0.01,0.01,210.0,0.0008235573768615723
9736.0,1.5708,0.01,0.1,10.0,580.0,0.0009330511093139648
499.0,1.5708,0.1,10.0,10.0,730.0,0.0009111166000366211
6654.0,1.5708,0.01,0.0,0.0,770.0,0.0009204745292663574
9736.0,1.5708,1.0,1.0,0.1,500.0,0.0009472966194152832
6654.0,1.5708,0.0,0.0,0.1,220.0,0.000944674015045166
6654.0,1.5708,0.0,0.01,0.1,200.0,0.0009362399578094482
6654.0,1.5708,0.01,0.01,0.0,370.0,0.000993102788925171
6654.0,1.5708,0.0,0.1,0.01,320.0,0.0009357035160064697
6654.0,1.5708,0.01,1.0,0.0,210.0,0.000993967056274414
